岗位ID,岗位名称,公司,城市,一级簇号,一级簇名,二级簇名
J1029,初级研究员（双休）,厦门莲桥企业管理咨询有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,数据/统计分析（数据建模、统计学）
J1030,经营分析经理,强力巨彩,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1031,注塑技术员,达昊(厦门)制造有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1032,qa专员,厦门市中海福林集团有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1033,SM商场企划主管,SM广场,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1034,QE工程师 (MJ002047),大博医疗,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1035,seo专员,厦门简森电子有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1036,预算管理员,厦门士兰集科微电子有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1037,厂务工程师,厦门恒坤新材料科技股份有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1038,可靠性工程师,厦门乃尔电子有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1039,台湾经济金融研究员,厦门银行股份有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1040,资金管理专员,厦门民昱控股有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1041,投研主管,厦门象屿产业发展集团有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1042,生物信息助理研究员,清华海峡研究院(厦门),厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1043,京东超体用户运营副店长,京东集团,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1044,屠宰统计（夜班）,厦门傲农食品科技有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1045,系统管理岗（低空管理服务）,翔业集团,厦门,1,运维/云与网络（分布式电站、空调工程）,—
J1046,AI业务分析师 (MJ004756),厦门海辰储能科技股份有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1047,数据调研管培生（双休）,厦门莲桥企业管理咨询有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1048,财务部副部长,垒知集团,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1049,电商商品文员,厦门佰淘电子商务有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1050,运营管理经理 (MJ000445),清源科技股份有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1051,能源高级工程师,银鹭集团,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1052,新媒体运营,厦门山云数字健康科技有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1053,AI操盘手+双休+六险一金,厦门橙聚企业服务有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1054,OZON / WB 运营,厦门沐瑞捷电子商务有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1055,推广督导,武汉洪沅科技有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1056,高级企划专员/主管,厦门江湖集团有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1057,助理工程师,厦门云天半导体科技有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1058,供应链实施顾问,厦门一维天地信息技术有限公司,厦门,1,运维/云与网络（分布式电站、空调工程）,—
J1059,物料计划经理,科华数据股份有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1060,pe工艺工程师,宸展光电(厦门)股份有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1061,跨境电商运营,厦门窝贝贝电子商务有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1062,人事服务工程师 (MJ005476),厦门海辰储能科技股份有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1063,质量总监,厦门士兰集科微电子有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1064,IT Business Analyst-软件需求分析师,厦门德捷信息科技有限公司,厦门,6,产品/项目管理（国内市场、需求分析）,—
J1065,主计划/生产计划,厦门光莆电子股份有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1066,化学实验室工程师,嘉庚创新实验室,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1067,产品市场管理岗,强力巨彩,厦门,6,产品/项目管理（国内市场、需求分析）,—
J1068,数据治理专家,北京中兵数字科技集团有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1069,亚马逊运营专员,厦门康康科技有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1070,生管员/文员,厦门华易迅科技有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1071,分割统计（夜班）,厦门傲农食品科技有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1072,门店餐饮负责人（朴朴厨房/多档口管理）,福州朴朴电子商务有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1073,环安工程师,全磊光电股份有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1074,对公业务辅助岗（劳务派遣）,厦门国际银行厦门分行,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1075,ETL工程师（厦门）,广州南天电脑系统有限公司,厦门,2,数据分析/BI（数仓开发、kettle）,—
J1076,6k五险运营助理/专员,宿州美恒文化传媒有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1077,数据实习生（厦门）,成都安德鲁森食品有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1078,短视频IP运营助理,厦门影途文化传播有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1079,石英石 / 大理石台面板中干生产主管,厦门万里石,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1080,夏商民兴超市管培生,厦门夏商民兴超市有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1081,生管专员,达昊(厦门)制造有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1082,需求管理工程师,强力巨彩,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1083,有税项目推广运营岗（翔业商管）,翔业集团,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1084,经管专员/财务经营分析,宸展光电(厦门)股份有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1085,0391YK-团财精算岗,中国平安财产保险股份有限公司厦门分公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1086,车间生产文员（六险一金）,成都康惠净科技有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,供应链/物料/采购（物料管理、海外供应链）
J1087,招商专员(J10033),厦门思明城建集团有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1088,财务实施顾问,厦门一维天地信息技术有限公司,厦门,1,运维/云与网络（分布式电站、空调工程）,—
J1089,电商运营专员,厦门宇电自动化科技有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1090,地下空间工程师,中交一公局厦门工程有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1091,产品经理【2027校招】,4399,厦门,6,产品/项目管理（国内市场、需求分析）,—
J1092,微信公众号运营专员,万象谦吉(厦门)智能科技有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,制造业质量/检验（图文平台、性能检测）
J1093,【双休/高新技术企业】亚马逊广告运营,厦门赫德曼电子科技有限公司,厦门,0,制造业质量/检验（成本管理、抖音）,数据/统计分析（数据建模、统计学）
